-0.14454,1.1425,0.40695,0.34318,0.44175,0.35383,0.26978,0.16508,0.30979,0.23924,1
1.017,0.85849,0.37966,0.3967,0.28802,0.18477,0.25602,0.35924,0.33669,0.36816,0
1.0973,0.086915,0.23917,0.24805,0.20534,0.31972,0.23197,0.24187,0.40934,0.31307,1
-0.0018379,1.0177,0.31929,0.1784,0.44416,0.25367,0.31323,0.44589,0.35717,0.25215,1
0.85778,1.0126,0.35127,0.41187,0.2458,0.36068,0.21681,0.18429,0.38631,0.39582,0
-0.1447,1.1407,0.15263,0.277,0.4457,0.27118,0.21639,0.42871,0.37742,0.19602,1
0.085763,0.067549,0.36198,0.2887,0.17801,0.18453,0.35427,0.33195,0.41229,0.24764,0
0.85682,0.14375,0.39733,0.17067,0.41582,0.37679,0.38716,0.43388,0.20262,0.29941,1
1.1295,1.0391,0.20676,0.24966,0.25467,0.3969,0.41971,0.25989,0.29289,0.19846,0
0.85506,1.0912,0.4048,0.32962,0.30177,0.39653,0.39525,0.2411,0.36076,0.31302,0
-0.061545,1.1054,0.24849,0.24565,0.34759,0.32719,0.24963,0.32128,0.38626,0.15792,1
1.034,0.95871,0.39523,0.41956,0.1814,0.38377,0.16413,0.29327,0.30005,0.3915,0
0.085543,1.0234,0.32195,0.35523,0.28428,0.2494,0.26119,0.29662,0.30424,0.18372,1
-0.10934,-0.02936,0.23927,0.44633,0.39038,0.20511,0.18063,0.41791,0.35905,0.28103,0
-0.033519,0.042762,0.42693,0.15547,0.37946,0.2481,0.21967,0.15171,0.33674,0.32899,0
-0.060558,0.057739,0.20023,0.37804,0.39727,0.23014,0.39052,0.21407,0.26334,0.42238,0
0.86908,1.093,0.15573,0.31025,0.36119,0.22154,0.34351,0.37579,0.16806,0.16413,0
0.076167,-0.0093802,0.39423,0.23642,0.27116,0.28617,0.31423,0.32202,0.26471,0.28485,0
0.88047,0.85948,0.2873,0.33512,0.44292,0.39632,0.21969,0.38705,0.28573,0.15342,0
0.1111,0.96646,0.18695,0.44839,0.40776,0.2786,0.22177,0.35311,0.41909,0.21704,1
-0.0080385,0.025426,0.3706,0.39947,0.19026,0.22998,0.30586,0.27,0.19957,0.2256,0
0.97397,0.075794,0.32466,0.19707,0.25433,0.37412,0.23009,0.36095,0.35234,0.23951,1
0.98787,0.03781,0.41942,0.18669,0.3447,0.19818,0.24131,0.28943,0.35025,0.18219,1
0.11702,-0.035165,0.33389,0.35708,0.42953,0.15921,0.38518,0.25396,0.27436,0.32781,0
1.051,0.067612,0.44274,0.2794,0.25739,0.45541,0.4542,0.18655,0.26188,0.2918,1
1.0901,-0.028997,0.17755,0.4386,0.31754,0.40045,0.19898,0.18819,0.40906,0.31781,1
1.1307,1.075,0.44233,0.41043,0.20855,0.34171,0.34679,0.26202,0.2044,0.28359,0
0.91459,-0.077198,0.31508,0.25673,0.42768,0.28923,0.36942,0.18649,0.38466,0.33821,1
1.0552,0.014955,0.44729,0.41898,0.23173,0.33597,0.35484,0.26756,0.42586,0.34854,1
0.85371,-0.039816,0.28054,0.18104,0.27993,0.45618,0.37585,0.42799,0.29183,0.16722,1
1.0973,-0.067858,0.31008,0.39087,0.31874,0.33327,0.40175,0.32502,0.2806,0.36847,1
1.1301,1.0396,0.40254,0.28829,0.38009,0.16931,0.21189,0.22419,0.23068,0.3815,0
0.974,-0.095848,0.17671,0.33538,0.16044,0.41784,0.23688,0.37931,0.33676,0.27798,1
0.12622,0.95305,0.44521,0.27578,0.17485,0.24145,0.33489,0.15697,0.24409,0.28483,1
0.11545,0.96319,0.38962,0.434,0.20802,0.19532,0.39035,0.16239,0.27063,0.21672,1
-0.058508,0.86955,0.38403,0.39234,0.33627,0.30031,0.36175,0.23599,0.19506,0.36635,1
0.97768,1.1094,0.27625,0.40425,0.35725,0.2327,0.19935,0.36851,0.40834,0.44707,0
-0.041905,0.92352,0.31535,0.25796,0.37082,0.44472,0.29574,0.36216,0.40255,0.17653,1
1.0068,1.0111,0.36766,0.16834,0.24116,0.35483,0.37307,0.41087,0.29257,0.25045,0
1.093,0.090775,0.21397,0.33461,0.21289,0.40112,0.44336,0.23394,0.39351,0.35389,1
1.0706,0.036458,0.15178,0.32465,0.29234,0.42524,0.45312,0.32584,0.27646,0.16982,1
-0.047651,0.0929,0.19471,0.3682,0.44264,0.29442,0.25608,0.28648,0.1872,0.42428,0
0.035469,0.14234,0.20775,0.2916,0.18994,0.27577,0.28036,0.26714,0.42371,0.29047,0
0.099494,-0.1454,0.36274,0.37617,0.27605,0.39878,0.32642,0.27461,0.35627,0.20203,0
0.96666,-0.13049,0.31384,0.31518,0.3731,0.25385,0.24542,0.19728,0.38374,0.1914,1
0.089579,0.85456,0.20984,0.23393,0.43756,0.25892,0.21768,0.38713,0.41802,0.1506,1
1.1156,-0.085937,0.33761,0.38342,0.28469,0.28659,0.37627,0.31135,0.35667,0.30176,1
-0.043508,0.12132,0.45386,0.25878,0.25035,0.35251,0.23778,0.42557,0.3071,0.23827,0
0.080708,-0.07434,0.19896,0.22887,0.43688,0.39391,0.19787,0.40307,0.35217,0.30442,0
-0.11728,1.0751,0.3679,0.35196,0.43936,0.45842,0.28756,0.38851,0.2859,0.27511,1
-0.043151,-0.094214,0.43624,0.17379,0.44356,0.21421,0.33315,0.2606,0.16186,0.43269,0
0.89663,-0.058088,0.36473,0.43156,0.16573,0.35214,0.32838,0.4386,0.29088,0.42486,1
0.89676,-0.11552,0.40352,0.36024,0.4341,0.28698,0.19163,0.36541,0.43337,0.16372,1
-0.10288,0.90278,0.229,0.44164,0.37132,0.22571,0.32835,0.32622,0.23725,0.19139,1
0.03409,0.89553,0.34764,0.28491,0.3822,0.38014,0.17485,0.2734,0.4004,0.44915,1
0.97253,0.87812,0.33439,0.41044,0.24717,0.26174,0.24077,0.1668,0.25086,0.30047,0
0.099835,0.0013614,0.26257,0.21129,0.18787,0.26937,0.29781,0.25412,0.28559,0.38197,0
1.0466,0.93665,0.4114,0.32125,0.19752,0.43629,0.30277,0.25212,0.42878,0.21043,0
0.85382,-0.041333,0.34633,0.33715,0.30152,0.27924,0.43478,0.21215,0.37991,0.41363,1
1.1182,-0.065229,0.38143,0.44392,0.40071,0.31402,0.16526,0.36403,0.25175,0.25261,1
1.1078,0.89878,0.19996,0.33612,0.32536,0.16122,0.4025,0.4262,0.25048,0.20195,0
0.040257,1.0842,0.15369,0.3148,0.32257,0.26248,0.30406,0.44303,0.39064,0.4397,1
-0.12316,0.13416,0.17323,0.41247,0.18267,0.2387,0.34849,0.20027,0.23085,0.19249,0
1.0681,0.99961,0.40234,0.40699,0.36718,0.20893,0.36303,0.27687,0.3981,0.22891,0
1.0781,-0.098807,0.2708,0.3988,0.35243,0.19893,0.30082,0.27337,0.30446,0.18284,1
-0.10971,1.0787,0.2217,0.3756,0.21322,0.2566,0.20307,0.42094,0.17051,0.39793,1
1.0762,1.0155,0.36518,0.41738,0.44997,0.28477,0.1666,0.35125,0.31956,0.41032,0
1.0574,1.1224,0.22048,0.38391,0.42401,0.41315,0.40082,0.36681,0.25382,0.37708,0
0.85357,1.0225,0.19983,0.18844,0.43769,0.34975,0.44807,0.42531,0.30604,0.27861,0
-0.0025282,1.071,0.1678,0.18782,0.37617,0.34151,0.16323,0.16371,0.31098,0.36479,1
-0.068986,0.098925,0.17422,0.31058,0.32232,0.40454,0.3864,0.39805,0.26706,0.20052,0
1.0899,1.0794,0.22888,0.44227,0.38166,0.21273,0.36015,0.42257,0.23537,0.25993,0
0.046539,-0.12044,0.38117,0.4211,0.45273,0.41568,0.25964,0.40004,0.36046,0.19921,0
1.1183,0.083313,0.39808,0.38979,0.20492,0.33225,0.20133,0.3706,0.29133,0.34033,1
0.013913,0.98252,0.34547,0.2137,0.36886,0.31495,0.37078,0.16418,0.1522,0.35774,1
1.1393,1.0273,0.33145,0.32076,0.19486,0.35896,0.38994,0.16913,0.21553,0.36368,0
-0.14968,0.86583,0.36314,0.17378,0.36007,0.30496,0.21763,0.30638,0.34839,0.3308,1
1.0717,0.048926,0.36324,0.25926,0.39492,0.36894,0.2921,0.30768,0.43699,0.23121,1
0.10932,-0.040563,0.31536,0.34262,0.37113,0.44593,0.34469,0.39709,0.35513,0.3838,0
1.0142,0.92371,0.38807,0.41754,0.36273,0.29799,0.41041,0.2344,0.28314,0.42729,0
0.041416,0.90925,0.38895,0.31218,0.44786,0.19432,0.26858,0.36422,0.21188,0.34879,1
0.90733,-0.085164,0.17525,0.35223,0.36656,0.35198,0.30356,0.19871,0.40708,0.33257,1
-0.064529,1.1334,0.15528,0.24696,0.3299,0.41376,0.25156,0.31853,0.32922,0.23863,1
1.1425,1.133,0.3304,0.33385,0.36829,0.26246,0.44216,0.44799,0.16277,0.35173,0
1.0619,0.031321,0.18197,0.42732,0.37292,0.23663,0.28453,0.28712,0.27434,0.25852,1
1.1078,0.96391,0.42892,0.22672,0.24529,0.21005,0.2675,0.26232,0.17958,0.15998,0
-0.13066,0.074192,0.25468,0.22345,0.44116,0.43527,0.17453,0.3025,0.37895,0.18334,0
-0.12898,0.97125,0.2551,0.26641,0.18962,0.27639,0.16177,0.15268,0.44803,0.36816,1
-0.063179,0.0017052,0.3983,0.2376,0.17477,0.43373,0.41391,0.22754,0.43048,0.39554,0
0.91652,0.93747,0.36797,0.33738,0.35661,0.38221,0.36995,0.1533,0.1839,0.37542,0
0.0034087,1.074,0.18104,0.17887,0.20486,0.31196,0.29758,0.4267,0.39494,0.41203,1
-0.075384,1.1176,0.40443,0.36723,0.17759,0.29689,0.32814,0.35569,0.24027,0.43674,1
1.1023,-0.10704,0.39111,0.38834,0.16482,0.20686,0.29598,0.30156,0.21144,0.20245,1
0.87827,0.0024577,0.35139,0.34283,0.22304,0.26966,0.34961,0.20639,0.44691,0.39119,1
-0.12668,-0.019915,0.31758,0.34501,0.2008,0.34119,0.41022,0.28392,0.32656,0.29531,0
0.95283,-0.14398,0.32998,0.2439,0.18951,0.41056,0.26414,0.25035,0.34128,0.38841,1
1.0997,0.88733,0.43514,0.36347,0.15586,0.24622,0.26251,0.326,0.41985,0.3894,0
-0.067261,0.00977,0.35514,0.44141,0.44597,0.38525,0.44683,0.43632,0.3135,0.25369,0
0.12868,0.99667,0.22097,0.16951,0.31601,0.34526,0.16527,0.20434,0.19447,0.27042,1
0.85022,0.14136,0.16953,0.24478,0.35466,0.42181,0.275,0.28368,0.29895,0.36059,1
1.031,-0.042547,0.24923,0.39337,0.21653,0.32172,0.18002,0.32961,0.17772,0.43025,1
0.054385,-0.017092,0.24611,0.38376,0.26095,0.31199,0.425,0.23971,0.20751,0.43749,0
-0.085386,0.92318,0.41319,0.20496,0.43925,0.19954,0.2712,0.28912,0.23979,0.39295,1
0.12088,-0.056415,0.42854,0.44731,0.43725,0.39379,0.35696,0.25555,0.16305,0.27754,0
0.90047,1.0818,0.27564,0.43672,0.35545,0.26973,0.32572,0.29651,0.31846,0.18286,0
-0.10908,0.89798,0.3316,0.22937,0.34572,0.32861,0.25296,0.38631,0.20059,0.23796,1
0.89536,0.96696,0.15012,0.41464,0.20002,0.17753,0.27023,0.21272,0.3712,0.22151,0
0.094324,1.0612,0.38867,0.3653,0.29691,0.42807,0.28829,0.38173,0.28494,0.2072,1
0.89261,0.13784,0.23393,0.15365,0.4175,0.21635,0.26791,0.33681,0.23541,0.15115,1
0.87568,-0.015543,0.35464,0.43036,0.32056,0.44443,0.18332,0.17349,0.43374,0.40084,1
1.0998,0.93621,0.23804,0.21114,0.27708,0.17007,0.28527,0.32431,0.38662,0.39632,0
0.94409,1.0028,0.38523,0.31203,0.34269,0.18491,0.37584,0.34616,0.45428,0.29044,0
0.91079,-0.14547,0.35136,0.2423,0.36035,0.42124,0.2559,0.4378,0.2686,0.27793,1
1.0438,0.96165,0.20924,0.15041,0.29563,0.25268,0.17561,0.40238,0.33642,0.21751,0
1.0713,0.91995,0.34012,0.42173,0.19572,0.39244,0.35972,0.40358,0.21223,0.32397,0
-0.12583,-0.13494,0.31647,0.43172,0.38509,0.26427,0.19724,0.18304,0.26685,0.31373,0
-0.072677,1.0712,0.36794,0.34754,0.32134,0.33451,0.23888,0.44999,0.40513,0.38444,1
0.87833,-0.074242,0.3803,0.18072,0.27391,0.26356,0.43836,0.24268,0.16183,0.30884,1
0.91337,0.97164,0.32037,0.22756,0.2829,0.32122,0.45023,0.24728,0.42829,0.23034,0
0.87465,1.0993,0.26695,0.44194,0.43057,0.41953,0.23682,0.31475,0.44043,0.37979,0
1.0719,1.0601,0.22725,0.22783,0.22757,0.29345,0.42279,0.29744,0.30361,0.23789,0
-0.12533,-0.056974,0.19515,0.21145,0.25713,0.21497,0.19451,0.33865,0.22552,0.35731,0
0.89038,0.086324,0.36147,0.30601,0.39367,0.30632,0.29178,0.34924,0.23469,0.20635,1
-0.11593,0.0088909,0.32503,0.37081,0.34367,0.41338,0.40975,0.3806,0.18921,0.33199,0
1.0687,0.11249,0.40526,0.42838,0.44586,0.20455,0.16926,0.20141,0.23307,0.42818,1
0.086935,1.1441,0.15779,0.31003,0.16869,0.26035,0.21349,0.33717,0.4075,0.17631,1
0.95969,1.0109,0.38618,0.21144,0.19664,0.22823,0.43203,0.15602,0.27761,0.39786,0
0.095243,0.053402,0.2467,0.24073,0.17706,0.15869,0.17382,0.39288,0.40759,0.15209,0
